wave,flux,unc
0.8240370900784002,1.6288471e-09,3.6422057e-10
0.8240714494430065,1.6287968e-09,3.6420977e-10
0.8241058102402732,1.6287011e-09,3.6418843e-10
0.8241401724702615,1.6288627e-09,3.6422412e-10
0.8241745361330297,1.6291222e-09,3.6428197e-10
0.8242089012286391,1.6292746e-09,3.6431627e-10
0.8242432677571478,1.6292665e-09,3.6431455e-10
0.8242776357186172,1.6286851e-09,3.6418527e-10
0.8243120051131054,1.6280007e-09,3.6403236e-10
0.8243463759406738,1.6272632e-09,3.6386755e-10
0.8243807482013805,1.6264905e-09,3.6369463e-10
0.824415121895287,1.6256995e-09,3.6351788e-10
0.8244494970224512,1.6248825e-09,3.6333508e-10
0.8244838735829346,1.624039e-09,3.6314654e-10
0.8245182515767955,1.6231749e-09,3.6295328e-10
0.8245526310040941,1.6222901e-09,3.6275546e-10
0.8245870118648915,1.6213952e-09,3.6255535e-10
0.8246213941592454,1.6204842e-09,3.6235165e-10
0.8246557778872173,1.6195734e-09,3.6214787e-10
0.8246901630488656,1.6186672e-09,3.6194525e-10
0.8247245496442515,1.6177866e-09,3.6174833e-10
0.824758937673433,1.616968e-09,3.6156508e-10
0.8247933271364718,1.6162046e-09,3.6139428e-10
0.8248277180334259,1.6155057e-09,3.6123793e-10
0.8248621103643569,1.6148778e-09,3.6109737e-10
0.8248965041293226,1.6143088e-09,3.6097003e-10
0.8249308993283848,1.6137565e-09,3.6084644e-10
0.8249652959616015,1.6132278e-09,3.607282e-10
0.8249996940290342,1.6127427e-09,3.6061967e-10
0.8250340935307409,1.6123315e-09,3.6052758e-10
0.8250684944667823,1.6119973e-09,3.6045278e-10
0.8251028968372192,1.611717e-09,3.6038997e-10
0.8251373006421096,1.6114892e-09,3.6033895e-10
0.8251717058815149,1.6113141e-09,3.602997e-10
0.8252061125554934,1.6112294e-09,3.6028056e-10
0.8252405206641065,1.6112505e-09,3.6028508e-10
0.8252749302074124,1.6113847e-09,3.603149e-10
0.8253093411854726,1.6116568e-09,3.6037553e-10
0.8253437535983452,1.6121009e-09,3.6047465e-10
0.8253781674460917,1.6127176e-09,3.6061226e-10
0.8254125827287703,1.6134325e-09,3.6077194e-10
0.8254469994464425,1.6142074e-09,3.6094502e-10
0.8254814175991664,1.6148747e-09,3.6109438e-10
0.8255158371870036,1.6153584e-09,3.6120276e-10
0.8255502582100122,1.6157771e-09,3.612965e-10
0.8255846806682529,1.6162593e-09,3.6140424e-10
0.8256191045617863,1.6168475e-09,3.6153552e-10
0.8256535298906706,1.617361e-09,3.6165038e-10
0.8256879566549676,1.6177473e-09,3.6173686e-10
0.8257223848547351,1.6179891e-09,3.6179107e-10
0.8257568144900348,1.6180859e-09,3.6181289e-10
0.8257912455609249,1.6180395e-09,3.618027e-10
0.8258256780674669,1.6178738e-09,3.6176576e-10
0.8258601120097189,1.6176004e-09,3.6170475e-10
0.8258945473877426,1.6171922e-09,3.6161357e-10
0.825928984201596,1.6167178e-09,3.6150755e-10
0.8259634224513408,1.6162683e-09,3.6140702e-10
0.8259978621370352,1.6159191e-09,3.6132874e-10
0.8260323032587407,1.6156142e-09,3.6126055e-10
0.8260667458165154,1.6152861e-09,3.611871e-10
0.8261011898104202,1.6150161e-09,3.6112657e-10
0.8261356352405158,1.6148735e-09,3.6109454e-10
0.8261700821068603,1.6147841e-09,3.610744e-10
0.8262045304095152,1.6146519e-09,3.6104492e-10
0.8262389801485389,1.6145133e-09,3.6101389e-10
0.8262734313239929,1.6144227e-09,3.609936e-10
0.8263078839359355,1.6143541e-09,3.6097814e-10
0.826342337984428,1.6142004e-09,3.609439e-10
0.8263767934695289,1.6139492e-09,3.6088782e-10
0.8264112503912996,1.6136118e-09,3.6081244e-10
0.8264457087497985,1.6132025e-09,3.60721e-10
0.826480168545087,1.6127445e-09,3.6061856e-10
0.8265146297772235,1.6122682e-09,3.6051204e-10
0.8265490924462695,1.6117945e-09,3.604061e-10
0.8265835565522832,1.6113628e-09,3.6030945e-10
0.8266180220953254,1.6109954e-09,3.6022724e-10
0.8266524890754569,1.6107046e-09,3.6016212e-10
0.8266869574927359,1.6105227e-09,3.601212e-10
0.826721427347224,1.6104588e-09,3.6010678e-10
0.8267558986389794,1.6104728e-09,3.601097e-10
0.8267903713680638,1.6105453e-09,3.6012585e-10
0.8268248455345354,1.6106559e-09,3.601505e-10
0.8268593211384558,1.6107544e-09,3.6017256e-10
0.8268937981798834,1.6108224e-09,3.6018769e-10
0.8269282766588796,1.6108448e-09,3.601927e-10
0.8269627565755028,1.6108703e-09,3.6019845e-10
0.8269972379298145,1.6108872e-09,3.6020212e-10
0.8270317207218731,1.6108593e-09,3.6019598e-10
0.8270662049517402,1.6107498e-09,3.601715e-10
0.8271006906194741,1.6105506e-09,3.601271e-10
0.8271351777251356,1.6102533e-09,3.600607e-10
0.8271696662687853,1.6098356e-09,3.5996742e-10
0.8272041562504816,1.6093432e-09,3.5985745e-10
0.8272386476702862,1.6088099e-09,3.597382e-10
0.8272731405282574,1.6082877e-09,3.596214e-10
0.8273076348244568,1.6076265e-09,3.5947362e-10
0.8273421305589427,1.606729e-09,3.5927325e-10
0.8273766277317767,1.605823e-09,3.5907058e-10
0.8274111263430171,1.6051543e-09,3.5892078e-10
0.8274456263927256,1.6048691e-09,3.5885647e-10
0.8274801278809605,1.6047512e-09,3.5882983e-10
0.8275146308077834,1.6047295e-09,3.5882486e-10
0.8275491351732527,1.6047486e-09,3.5882897e-10
0.82758364097743,1.6047694e-09,3.5883368e-10
0.8276181482203736,1.6047444e-09,3.5882808e-10
0.8276526569021443,1.6046466e-09,3.5880626e-10
0.8276871670228031,1.6044549e-09,3.587635e-10
0.8277216785824082,1.6041407e-09,3.586934e-10
0.8277561915810212,1.6037118e-09,3.5859754e-10
0.8277907060187005,1.6031706e-09,3.584766e-10
0.8278252218955079,1.6025411e-09,3.5833592e-10
0.8278597392115016,1.6018533e-09,3.5818232e-10
0.8278942579667432,1.6011544e-09,3.5802594e-10
0.8279287781612912,1.6004752e-09,3.57874e-10
0.8279632997952072,1.5998716e-09,3.5773887e-10
0.8279978228685496,1.59938e-09,3.5762893e-10
0.8280323473813801,1.599015e-09,3.5754696e-10
0.828066873333757,1.5987625e-09,3.5749043e-10
0.8281014007257419,1.5985444e-09,3.574415e-10
0.8281359295573933,1.598373e-09,3.5740305e-10
0.8281704598287721,1.5982936e-09,3.5738515e-10
0.8282049915399391,1.5983554e-09,3.5739872e-10
0.8282395246909526,1.5984892e-09,3.5742861e-10
0.8282740592818744,1.5986004e-09,3.574534e-10
0.8283085953127628,1.5986547e-09,3.5746558e-10
0.8283431327836795,1.5986256e-09,3.574592e-10
0.828377671694683,1.598498e-09,3.5743078e-10
0.8284122120458349,1.598279e-09,3.5738187e-10
0.8284467538371936,1.5979885e-09,3.5731695e-10
0.8284812970688209,1.5976466e-09,3.5724054e-10
0.828515841740775,1.5972631e-09,3.5715492e-10
0.8285503878531179,1.5968559e-09,3.570638e-10
0.8285849354059077,1.5964285e-09,3.569682e-10
0.8286194843992063,1.5959964e-09,3.5687164e-10
0.828654034833072,1.595569e-09,3.5677597e-10
0.8286885867075658,1.5951114e-09,3.5667355e-10
0.8287231400227486,1.5943901e-09,3.5651265e-10
0.8287576947786788,1.593211e-09,3.562496e-10
0.8287922509754181,1.5919475e-09,3.559671e-10
0.8288268086130248,1.5909277e-09,3.5573886e-10
0.8288613676915609,1.5904219e-09,3.556249e-10
0.8288959282110846,1.5900586e-09,3.5554354e-10
0.8289304901716578,1.589731e-09,3.554702e-10
0.8289650535733387,1.5894404e-09,3.55405e-10
0.8289996184161894,1.5892059e-09,3.5535258e-10
0.829034184700268,1.5890316e-09,3.5531342e-10
0.8290687524256364,1.5888971e-09,3.5528328e-10
0.829103321592353,1.5888062e-09,3.5526285e-10
0.8291378922004797,1.5887577e-09,3.5525194e-10
0.8291724642500747,1.5887969e-09,3.5526057e-10
0.8292070377411991,1.5889108e-09,3.552859e-10
0.8292416126739138,1.5890388e-09,3.553145e-10
0.8292761890482773,1.5891483e-09,3.553389e-10
0.8293107668643512,1.5891668e-09,3.5534312e-10
0.8293453461221941,1.5890649e-09,3.553205e-10
0.8293799268218679,1.5889181e-09,3.5528777e-10
0.8294145089634307,1.5892682e-09,3.553843e-10
0.8294490925469445,2.5550002e-09,5.699822e-10
0.8294836775724679,1.1636675e-09,4.712961e-10
0.8295182640400625,1.3996175e-10,4.1642612e-10
0.8295528519497867,5.6576294e-10,3.6747663e-10
0.8295874413017025,1.3294411e-10,3.1984007e-10
0.8296220320958682,2.7500496e-10,3.1716194e-10
0.8296566243323457,8.6921116e-11,4.0973315e-11
0.8296912180111934,3.7977538e-12,7.618006e-13
0.8297258131324733,2.0153698e-13,1.0901023e-13
0.8297604096962435,4.3904828e-14,4.328324e-14
0.8297950077025654,1.0243173e-13,3.9722725e-14
0.8298296071514997,5.1325348e-14,3.985054e-14
0.829864208043105,4.96977e-14,4.0355397e-14
0.8298988103774432,6.7441827e-16,4.1939617e-14
0.8299334141545726,-3.7338086e-14,3.6850524e-14
0.829968019374555,-2.2662763e-14,3.924529e-14
0.8300026260374491,-1.8132208e-13,5.465137e-14
0.8300372341433168,-2.8401877e-14,5.220414e-14
0.8300718436922162,5.230888e-14,5.922862e-14
0.8301064546842095,1.6801599e-13,5.708547e-14
0.830141067119355,1.8065078e-13,5.0109527e-14
0.8301756809977148,1.3260039e-13,4.4423127e-14
0.8302102963193471,1.5519622e-13,4.0748577e-14
0.8302449130843138,1.6200967e-13,3.591823e-14
0.8302795312926736,4.0126143e-14,3.2051086e-14
0.8303141509444874,1.13312056e-13,3.2933e-14
0.8303487720398162,7.179854e-14,3.3923348e-14
0.8303833945787186,3.0286012e-14,3.297087e-14
0.8304180185612564,4.6672617e-14,3.323045e-14
0.8304526439874881,1.5859638e-14,3.7055184e-14
0.8304872708574756,-9.461266e-15,3.4163695e-14
0.8305218991712775,1.718215e-14,3.6277283e-14
0.8305565289289556,6.752581e-14,3.8146535e-14
0.8305911601305684,1.04937245e-13,3.707728e-14
0.8306257927761779,6.906908e-14,3.4418852e-14
0.8306604268658424,6.011036e-14,3.3453793e-14
0.8306950623996241,2.3330413e-14,3.1161316e-14
0.8307296993775813,1.2706424e-14,3.2265582e-14
0.830764337799776,1.3352608e-13,2.764438e-14
0.8307989776662666,2.5356155e-13,3.5772166e-14
0.8308336189771145,5.924237e-14,3.2661533e-14
0.8308682617323804,4.6582408e-14,3.057805e-14
0.830902905932123,-3.017925e-14,2.729177e-14
0.8309375515764043,6.022512e-14,2.8818114e-14
0.8309721986652826,3.3008494e-14,2.9489252e-14
0.83100684719882,1.3457612e-14,3.0175803e-14
0.831041497177075,-2.0159469e-14,3.3337753e-14
0.8310761486001096,8.571761e-14,3.2278223e-14
0.8311108014679823,8.7887644e-14,3.3360596e-14
0.831145455780755,7.299926e-14,3.4976247e-14
0.8311801115384864,8.890906e-14,3.6783026e-14
0.8312147687412381,2.614975e-14,3.7136015e-14
0.8312494273890692,-8.6711366e-14,3.6667944e-14
