wave,flux,unc
0.980290532,-3.87E-13,5.05E-13
0.980406463,-2.35E-13,4.91E-13
0.980522394,2.16E-14,4.91E-13
0.980638385,-5.70E-14,4.93E-13
0.980754435,-6.20E-13,4.92E-13
0.980870485,-1.66E-13,4.82E-13
0.980986595,1.83E-13,4.63E-13
0.981102705,3.79E-13,4.67E-13
0.981218874,-8.12E-14,4.63E-13
0.981335044,1.27E-13,4.52E-13
0.981451273,3.35E-13,4.47E-13
0.981567502,4.26E-13,4.49E-13
0.981683791,-2.88E-13,4.54E-13
0.981800139,-4.84E-13,4.77E-13
0.981916487,-1.67E-13,4.65E-13
0.982032895,-1.97E-13,4.34E-13
0.982149243,-1.16E-13,4.15E-13
0.982265711,2.30E-13,4.12E-13
0.982382178,-3.72E-13,4.07E-13
0.982498705,-5.09E-14,3.85E-13
0.982615173,2.18E-13,3.75E-13
0.98273176,-2.34E-13,3.85E-13
0.982848346,-4.94E-13,3.68E-13
0.982964993,1.21E-13,3.57E-13
0.983081698,5.66E-13,3.55E-13
0.983198345,2.71E-13,3.70E-13
0.98331511,-3.42E-13,3.78E-13
0.983431876,2.19E-14,3.53E-13
0.983548641,-2.69E-13,3.37E-13
0.983665407,-3.56E-13,3.29E-13
0.983782291,-9.60E-14,3.37E-13
0.983899176,-1.03E-13,3.42E-13
0.98401612,7.62E-14,3.26E-13
0.984133065,3.29E-13,3.08E-13
0.984250009,-1.93E-13,3.11E-13
0.984367073,4.69E-13,3.07E-13
0.984484076,7.84E-14,3.07E-13
0.9846012,-2.75E-13,3.09E-13
0.984718323,3.13E-13,3.09E-13
0.984835386,-8.18E-14,3.04E-13
0.984952569,8.99E-14,3.02E-13
0.985069811,-3.56E-13,3.04E-13
0.985187054,-8.45E-14,2.97E-13
0.985304296,1.80E-14,2.90E-13
0.985421538,3.29E-13,2.82E-13
0.9855389,-1.59E-14,2.79E-13
0.985656261,-1.13E-13,2.80E-13
0.985773683,2.69E-13,2.71E-13
0.985891044,2.28E-13,2.67E-13
0.986008525,9.25E-15,2.69E-13
0.986126006,4.45E-13,2.72E-13
0.986243546,-1.42E-13,2.72E-13
0.986361086,-3.77E-13,2.67E-13
0.986478627,-4.28E-13,2.56E-13
0.986596227,1.34E-13,2.49E-13
0.986713886,-1.89E-13,2.45E-13
0.986831546,1.74E-13,2.47E-13
0.986949265,3.04E-13,2.48E-13
0.987066984,1.29E-13,2.44E-13
0.987184763,1.63E-13,2.42E-13
0.987302542,1.22E-13,2.37E-13
0.98742038,-4.95E-14,2.31E-13
0.987538278,1.65E-14,2.27E-13
0.987656116,-1.34E-13,2.36E-13
0.987774014,1.39E-13,2.35E-13
0.987891972,3.87E-13,2.29E-13
0.988009989,2.64E-13,2.29E-13
0.988128006,9.48E-14,2.25E-13
0.988246024,1.44E-13,2.16E-13
0.9883641,-7.04E-14,2.21E-13
0.988482177,-3.09E-13,2.21E-13
0.988600373,1.35E-13,2.15E-13
0.98871851,1.68E-13,2.10E-13
0.988836706,-7.57E-14,1.99E-13
0.988954902,2.43E-13,2.02E-13
0.989073217,4.96E-14,2.03E-13
0.989191473,8.99E-14,2.02E-13
0.989309847,-4.66E-15,2.01E-13
0.989428163,-2.28E-13,2.01E-13
0.989546537,1.85E-14,2.04E-13
0.989664972,-1.00E-13,1.96E-13
0.989783406,-1.79E-13,1.94E-13
0.9899019,2.40E-13,1.89E-13
0.990020394,1.43E-13,1.88E-13
0.990138888,2.95E-14,1.84E-13
0.990257442,3.12E-13,1.80E-13
0.990376055,9.32E-14,1.75E-13
0.990494728,3.69E-14,1.79E-13
0.990613401,7.01E-14,1.71E-13
0.990732014,9.84E-14,1.69E-13
0.990850747,3.28E-13,1.73E-13
0.990969539,1.12E-13,1.69E-13
0.991088331,2.68E-13,1.67E-13
0.991207123,2.94E-13,1.66E-13
0.991325974,2.19E-13,1.61E-13
0.991444826,1.31E-13,1.63E-13
0.991563737,1.56E-13,1.63E-13
0.991682649,1.10E-13,1.60E-13
0.99180162,2.05E-13,1.59E-13
0.99192065,1.81E-13,1.55E-13
0.992039621,3.58E-13,1.53E-13
0.992158711,1.58E-13,1.51E-13
0.992277801,6.60E-14,1.50E-13
0.992396891,1.45E-13,1.50E-13
0.992516041,-6.52E-14,1.49E-13
0.99263525,5.95E-15,1.47E-13
0.9927544,-1.69E-15,1.45E-13
0.992873669,3.62E-13,1.44E-13
0.992992938,1.60E-13,1.43E-13
0.993112266,-7.86E-14,1.41E-13
0.993231595,2.37E-13,1.38E-13
0.993350863,6.11E-14,1.36E-13
0.993470252,9.22E-14,1.34E-13
0.993589699,6.54E-15,1.31E-13
0.993709147,8.75E-14,1.28E-13
0.993828654,3.80E-13,1.30E-13
0.993948162,5.80E-13,1.30E-13
0.994067669,3.23E-13,1.27E-13
0.994187236,1.87E-13,1.29E-13
0.994306862,3.48E-14,1.27E-13
0.994426489,1.90E-13,1.22E-13
0.994546175,4.24E-14,1.19E-13
0.994665861,1.76E-13,1.17E-13
0.994785547,1.10E-13,1.18E-13
0.994905293,1.00E-13,1.18E-13
0.995025039,1.01E-13,1.20E-13
0.995144904,6.37E-14,1.22E-13
0.995264709,8.26E-14,1.19E-13
0.995384634,5.93E-14,1.15E-13
0.995504439,7.83E-14,1.14E-13
0.995624423,1.07E-13,1.13E-13
0.995744348,9.28E-14,1.09E-13
0.995864332,1.22E-13,1.08E-13
0.995984375,1.46E-13,1.09E-13
0.996104419,-1.16E-13,1.08E-13
0.996224463,-4.67E-13,1.08E-13
0.996344566,1.60E-13,1.07E-13
0.996464729,1.80E-13,1.08E-13
0.996584892,1.02E-13,1.05E-13
0.996705115,2.40E-13,1.03E-13
0.996825337,1.97E-13,1.01E-13
0.99694556,9.00E-14,1.01E-13
0.997065842,1.89E-13,1.03E-13
0.997186184,1.71E-13,1.04E-13
0.997306526,1.49E-13,1.01E-13
0.997426927,7.05E-14,9.86E-14
0.997547328,3.35E-13,1.00E-13
0.99766767,1.07E-13,9.84E-14
0.997788191,8.47E-14,9.68E-14
0.997908652,2.31E-13,9.59E-14
0.998029172,3.37E-13,9.43E-14
0.998149753,2.32E-13,9.41E-14
0.998270333,8.41E-14,9.20E-14
0.998390913,7.17E-15,9.05E-14
0.998511553,2.02E-13,9.14E-14
0.998632252,2.64E-13,9.09E-14
0.998752952,1.86E-13,8.92E-14
0.998873651,2.08E-13,8.80E-14
0.99899441,3.66E-13,8.82E-14
0.999115229,1.34E-13,8.60E-14
0.999235988,-4.00E-14,8.52E-14
0.999356866,7.47E-14,8.51E-14
0.999477744,2.53E-14,8.47E-14
0.999598622,1.30E-13,8.42E-14
0.99971956,1.88E-13,8.28E-14
0.999840558,1.84E-13,8.12E-14
0.999961495,2.34E-13,8.10E-14
1.000082493,3.04E-13,8.04E-14
1.000203609,2.66E-13,7.76E-14
1.000324726,2.66E-13,7.77E-14
1.000445724,1.73E-13,7.77E-14
1.00056684,1.36E-13,7.62E-14
1.000688076,1.81E-13,7.58E-14
1.000809312,2.20E-13,7.51E-14
1.000930429,1.28E-14,7.37E-14
1.001051664,2.04E-13,7.27E-14
1.001173019,1.89E-13,7.33E-14
1.001294374,1.38E-13,7.29E-14
1.00141573,1.87E-13,7.07E-14
1.001537085,1.61E-13,6.91E-14
1.00165844,1.78E-13,6.80E-14
1.001779914,2.16E-13,6.77E-14
1.001901388,3.05E-13,6.87E-14
1.002022743,1.30E-13,6.91E-14
1.002144217,2.06E-13,6.73E-14
1.002265811,1.92E-13,6.62E-14
1.002387404,2.40E-13,6.52E-14
1.002508998,2.28E-13,6.41E-14
1.002630591,7.01E-14,6.36E-14
1.002752304,1.28E-13,6.31E-14
1.002874017,1.25E-13,6.26E-14
1.002995729,1.92E-13,6.16E-14
1.003117442,1.94E-13,6.17E-14
1.003239274,3.46E-13,6.17E-14
1.003360987,3.15E-13,6.10E-14
1.003482819,1.47E-13,6.13E-14
1.00360477,1.03E-13,5.99E-14
1.003726602,1.42E-13,5.86E-14
1.003848433,1.51E-13,5.75E-14
1.003970385,2.58E-13,5.63E-14
1.004092336,1.85E-13,5.58E-14
1.004214406,2.78E-13,5.43E-14
1.004336357,1.96E-13,5.42E-14
1.004458427,1.67E-13,5.35E-14
1.004580498,1.55E-13,5.28E-14
1.004702687,1.84E-13,5.12E-14
1.004824877,1.11E-13,4.98E-14
1.004946947,1.42E-13,4.89E-14
1.005069256,2.41E-13,4.86E-14
1.005191445,2.04E-13,4.76E-14
1.005313754,2.71E-13,4.56E-14
1.005435944,2.92E-13,4.47E-14
1.005558252,1.73E-13,4.27E-14
1.005680561,1.95E-13,4.09E-14
1.00580287,2.13E-13,3.97E-14
1.005925298,1.70E-13,3.81E-14
1.006047726,1.32E-13,3.65E-14
1.006170154,8.10E-14,3.64E-14
1.006292701,1.21E-13,3.53E-14
1.006415248,9.07E-14,3.48E-14
1.006537795,1.54E-13,3.50E-14
1.006660342,2.30E-13,3.63E-14
1.006782889,2.60E-13,3.71E-14
1.006905556,1.83E-13,3.79E-14
1.007028222,1.73E-13,3.91E-14
1.007150888,1.78E-13,4.05E-14
1.007273674,2.39E-13,4.09E-14
1.00739634,1.42E-13,4.12E-14
1.007519007,2.05E-13,4.02E-14
1.007641792,2.05E-13,4.06E-14
1.007764697,1.46E-13,4.09E-14
1.007887483,2.12E-13,4.12E-14
1.008010387,2.49E-13,4.25E-14
1.008133292,1.96E-13,4.32E-14
1.008256197,1.65E-13,4.32E-14
1.008379221,1.51E-13,4.38E-14
1.008502126,2.50E-13,4.38E-14
1.00862515,2.13E-13,4.42E-14
1.008748293,2.57E-13,4.41E-14
1.008871317,2.52E-13,4.41E-14
1.00899446,2.04E-13,4.30E-14
1.009117603,2.37E-13,4.26E-14
1.009240746,1.89E-13,4.22E-14
1.00936389,1.92E-13,4.18E-14
1.009487152,2.21E-13,4.20E-14
1.009610295,2.51E-13,4.25E-14
1.009733558,2.17E-13,4.25E-14
