wave,flux,unc
0.58,0.0,0.0
0.5838693640040955,0.0,0.0
0.5878133576032253,0.0,0.0
0.5918341217029304,0.0,0.0
0.5959341975453797,0.0,0.0
0.6001158607585496,0.0,0.0
0.604381493551081,-1.044212760295066e-16,1.7516281182386533e-16
0.6087336188814675,1.7877806679645403e-16,7.295354383035682e-17
0.6131751120876336,1.347284533950323e-16,8.167620009399725e-17
0.6177086724939125,5.2925062150967284e-17,5.712992005148257e-17
0.6223371181358102,6.379332479337236e-17,5.457469890744466e-17
0.6270633893946486,-3.6994007836821276e-17,5.443060099527564e-17
0.6318905529508443,4.1143808034611516e-17,5.339843543440529e-17
0.6368218320558638,1.8970590449916935e-16,5.112988900696897e-17
0.6418606679946584,-3.397159776308515e-17,4.711309633580667e-17
0.6470104967046332,-6.41691614565067e-17,4.36697151186005e-17
0.6522748924988421,-6.881143107341992e-17,4.0629902264925126e-17
0.6576575721812031,-2.0428585152291082e-17,3.944210558867787e-17
0.6631623954121498,-5.668822985718346e-17,3.8541982018662357e-17
0.6687933688377186,-2.877493778135281e-17,3.631660110679617e-17
0.6745546493896546,3.928125954824696e-17,3.507707821331245e-17
0.6804505448702471,-5.256459061304793e-18,3.371138185518543e-17
0.6864855173597028,-3.326329418837463e-17,3.20009593917167e-17
0.6926641863507582,-2.9378827610878586e-18,3.079234352780898e-17
0.6989913592238878,-3.764751935573845e-18,2.934884202024695e-17
0.7054720957470143,-1.454373115757806e-17,2.884281104004991e-17
0.7121115158137717,4.7741758813339433e-17,2.698782419348312e-17
0.7189148974874903,2.9050175497741296e-17,2.7344635523832e-17
0.7258876803454307,1.298196199663088e-18,2.611408013184149e-17
0.7330355270136213,1.9044121607213734e-17,2.5147277318134078e-17
0.7403643835441719,-2.174076035999179e-18,2.5467765178569143e-17
0.7478801814522865,-7.358137423577609e-18,2.4266856349425113e-17
0.75558905534203,-1.076965794343018e-17,2.3285699330979697e-17
0.7634974655090342,-8.439042801047564e-19,2.1587607096258128e-17
0.7716118004850092,4.283011382841163e-18,2.1064812445267662e-17
0.7799388054985863,-3.1574014116311958e-18,2.1456117830450777e-17
0.7884851939888942,2.5950042844887926e-17,2.060648725461768e-17
0.7972579496225639,-3.417388969845343e-17,2.1786961399170562e-17
0.8062640262666958,-4.618455180240712e-17,2.1125550873194818e-17
0.8155106009571002,-5.8983223995392434e-18,1.8814765668769913e-17
0.8250048231757948,1.5918077641050404e-18,1.8433574178936922e-17
0.8347538963329136,4.072427910991887e-17,1.835509319171427e-17
0.844765059639499,-1.2727378017019312e-17,1.7984283521042663e-17
0.855045498863361,-2.816879611593588e-17,1.7580183091556542e-17
0.8656023283672973,-7.545298150396241e-18,1.76922145794394e-17
0.8764425531575775,1.887014195810423e-17,1.7579523690882982e-17
0.887573006962421,1.4882546134807873e-18,1.826764717629874e-17
0.8990003014333627,1.6197583909810607e-17,1.7047308959435066e-17
0.9107307626901754,3.985159188238864e-17,1.6688763142523322e-17
0.9227703740313893,2.219270220032509e-18,1.641435258348635e-17
0.9351247150271906,5.5921899062056714e-18,1.566812867634059e-17
0.9477988209953103,1.3389714030259749e-17,1.425011457620241e-17
0.960797114340915,1.9674258389385283e-17,1.3869112943770917e-17
0.9741235103780613,3.012534949952324e-17,1.3075490366772276e-17
0.987781082034864,5.366142597811529e-17,1.2742535762699043e-17
1.001772084757795,6.422173443987447e-17,1.2666005326065655e-17
1.016097957612594,7.299407338822328e-17,1.2067299778277311e-17
1.0307591375633949,5.369708545425e-17,1.1500193135372514e-17
1.045754923994202,9.518974012955942e-17,1.1201109959003628e-17
1.0610837372358284,9.686089311009433e-17,1.0912726701955754e-17
1.0767428054901242,1.1600211794418371e-16,1.0489586654106577e-17
1.0927279307902578,1.1204569336114722e-16,1.023823429244095e-17
1.1090339181177578,4.234121047384012e-17,9.404796206494674e-18
1.125654362238466,3.5574567393549656e-17,9.0147152267016e-18
1.142581647181792,3.9634978402220384e-17,8.904621112565096e-18
1.159806987031841,2.614489284221066e-17,8.971173229828794e-18
1.177320481797813,3.911097316269979e-17,8.809792783015834e-18
1.1951109572659082,4.780084566511018e-17,8.530481017002453e-18
1.2131663833857698,8.700449443655038e-17,8.523503001336744e-18
1.2314739355384627,1.4094842448754973e-16,8.711072195142548e-18
1.2500200534208192,1.7095888602060467e-16,8.541233402936513e-18
1.26878999590222,1.9662358415605326e-16,8.644185513473158e-18
