wave
0.75
0.752089154
0.754194378
0.756315796
0.758453533
0.760607714
0.762778466
0.764965916
0.767170159
0.769391314
0.771629555
0.773895013
0.776177898
0.778478267
0.78079633
0.783132225
0.785486088
0.787867981
0.790268197
0.792686875
0.795124159
0.79758613
0.800071024
0.802575032
0.805098301
0.80765096
0.810223198
0.812817247
0.815439226
0.818081297
0.820746086
0.823438979
0.826152587
0.828896991
0.831662507
0.834459295
0.837277597
0.840127407
0.842999233
0.84590315
0.848829328
0.851788015
0.854770908
0.857785266
0.860832768
0.863904657
0.867009231
0.87014761
0.87331265
0.876509516
0.879740897
0.883007135
0.886308497
0.889641859
0.893006503
0.896404707
0.899838974
0.903309658
0.90681704
0.910361325
0.913942874
0.917561973
0.921218834
0.924913825
0.928647213
0.932419269
0.936231411
0.940082048
0.943981926
0.947921802
0.951901969
0.955923538
0.959986823
0.964099722
0.968254258
0.972450676
0.976698071
0.980989364
0.985323666
0.989708837
0.994140136
0.998620907
1.003150459
1.007725078
1.012354541
1.017029884
1.021752343
1.0265299
1.03135836
1.036239732
1.04117742
1.046164246
1.051204465
1.056298346
1.06144432
1.066646892
1.071909407
1.077222402
1.08259619
1.088021314
1.093508094
1.099047079
1.104648595
1.110307734
1.116025793
1.121799729
1.127636111
1.133528513
1.13948504
1.145499579
1.151576519
1.157711723
1.163906365
1.170166337
1.176484386
1.18286753
1.189313204
1.195818382
1.202388665
1.209024347
1.215720996
1.222479095
1.229299165
1.23618162
1.24312694
1.250135686
1.257208268
1.264345178
1.271546973
1.278811234
1.286134167
1.293523359
1.300969385
1.308482611
1.316053554
1.323691776
1.331389636
1.339146633
1.346963223
1.354839863
1.362767037
1.370755168
1.37880467
1.386906013
1.395059598
1.403265854
1.411525207
1.419838016
1.428198016
1.436608016
1.44506354
1.453564101
1.462109979
1.470699979
1.479327517
1.487991344
1.496691739
1.505428983
1.514203403
1.523005261
1.531844763
1.540712184
1.549607739
1.558531645
1.567481645
1.576452889
1.585452889
1.594472889
1.603522889
1.612592889
1.621692889
1.630812889
1.639962889
1.649142889
1.658352889
1.667592889
1.676872889
1.686192889
1.695556372
1.704971841
1.714439641
1.723970249
1.733574097
1.743261744
1.753043834
1.762931095
1.772944334
1.783104708
1.793431242
1.803954117
